index_id,battery,camera,display,memory,name_a,price,processor,rating,reviews,warranty
327,5000 mAh Battery,13MP Rear Camera,16.0 cm (6.3 inch) Display,3 GB RAM | 64 GB ROM,"Vivo Y12 (BURGUNDY RED, 64 GB)",12989,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"1,210 Reviews",
328,4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Prime Black, 32 GB)",8090,Qualcomm Snapdragon 632 Processor,4.3,"1,505 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
329,4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Elegant Blue, 32 GB)",8369,Qualcomm Snapdragon 632 Processor,4.3,"1,505 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
330,4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy Note10 Lite (Aura Glow, 128 GB)",39999,Exynos 9810 Processor,4.4,141 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
331,4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy Note10 Lite (Aura Black, 128 GB)",37999,Exynos 9810 Processor,4.4,45 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
332,4000 mAh Battery,16MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,4 GB RAM | 128 GB ROM,"Huawei Y9 Prime 2019 (Sapphire Blue, 128 GB)",16899,HiSilicon Kirin 710F AI Chipset with Dual-NPU Processor,4.3,90 Reviews,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and 3 Months on Accessories (Data Cable)"
333,4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,"POCO F1 (Armoured Edition, 256 GB)",22999,Qualcomm Snapdragon 845 Processor,4.5,"3,102 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
334,4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme XT (Pearl White, 64 GB)",17999,Qualcomm 712 Processor,4.5,"8,654 Reviews",FHD+ Super AMOLED Display
335,3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Nokia 7.2 (Cyan Green, 64 GB)",18099,Qualcomm Snapdragon 660 Processor,4.2,611 Reviews,Brand Warranty of 1 Year Available for Mobile
336,4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO F11 Pro (Waterfall Grey, 128 GB)",16990,MediaTek Helio P70 Octa Core 2.1 GHz Processor,4.4,"11,506 Reviews",VOOC Charging
337,3500 mAh Battery,32MP Rear Camera,16.0 cm (6.3 inch) Display,6 GB RAM | 128 GB ROM,"Samsung Galaxy M40 (COCKTAIL ORANGE, 128 GB)",16990,1 YEAR,4.2,52 Reviews,
338,4780 mAh Battery,108MP + 13MP + 2MP + 2MP | 20MP Front Camera,16.94 cm (6.67 inch) Display,8 GB RAM | 256 GB ROM,"Mi 10 (Coral Green, 256 GB)",49990,Qualcomm Snapdragon 865 Processor,4.3,5 Reviews,Full HD+ 3D Curved E3 AMOLED HDR 10+ Display
339,4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A70s (Prism Crush Red, 128 GB)",27999,Qualcomm SM6150 Processor,4.3,102 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
340,3700 mAh Battery,48 MP + 5 MP | 16MP Front Camera,16.28 cm (6.41 inch) Display,8 GB RAM | 256 GB ROM,"OnePlus 7 (Mirror Grey, 256 GB)",37940,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.6,204 Reviews,
341,3700 mAh Battery,48 MP + 5 MP | 16MP Front Camera,16.28 cm (6.41 inch) Display,8 GB RAM | 256 GB ROM,"OnePlus 7 (Red, 256 GB)",30999,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.6,204 Reviews,
342,4030 mAh Battery,48MP + 8MP + 2MP | 32MP Front Camera,15.44 cm (6.08 inch) HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Mi A3 (Not just Blue, 128 GB)",14999,Qualcomm Snapdragon 665 Processor,4.2,"1,136 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
343,4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO F11 Pro (Aurora Green, 128 GB)",16990,MediaTek Helio P70 Octa Core 2.1 GHz Processor,4.4,"11,506 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
344,4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy S10 Lite (Prism White, 128 GB)",42999,Qualcomm Snapdragon 855 (SM8150) Processor,4.5,"2,616 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
345,4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Redmi Note 7 Pro (Space Black, 128 GB)",16985,Qualcomm Snapdragon 675 Processor,4.4,"25,217 Reviews",Splash Proof - Protected by P2i
346,4500 mAh Lithium-ion Battery,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A71 (Prism Crush Blue, 128 GB)",34990,Qualcomm SM7150 Processor,4.4,206 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
347,4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Vivo S1 (Diamond Black, 128 GB)",19990,Helio P65 (MT6768) Processor,4.4,176 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
348,5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Realme 5 (Crystal Purple, 32 GB)",9999,Qualcomm Snapdragon 665 2 GHz Processor,4.5,"21,245 Reviews",Fingerprint
349,5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Realme 5 (Crystal Blue, 32 GB)",9999,Qualcomm Snapdragon 665 2 GHz Processor,4.5,"21,245 Reviews",Fingerprint
350,4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 6 Pro (Black, 64 GB)",17998,Qualcomm Snapdragon 636 Processor,4.5,"10,831 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
351,4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,"OPPO Reno3 Pro (Sky White, 256 GB)",29990,MediaTek Helio P95 Processor,4.4,216 Reviews,Ultra Steady Video 2.0 and Video Bokeh
352,4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Asus ZenFone Max M1 (Black, 64 GB)",7499,Qualcomm Snapdragon 430 Processor,4,362 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
353,4000 mAh Li-ion Polymer Battery,16MP Rear Camera | 16MP Front Camera,15.06 cm (5.93 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Infinix Note 5 Stylus (Bordeaux Red, 64 GB)",10999,Mediatek Helio P23 Octa-core Processor,3.9,306 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
354,3600 mAh Battery,16MP + 2MP | 25MP Front Camera,16.28 cm (6.41 inch) Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"OPPO K1 (Piano Black, 64 GB)",14990,Qualcomm Snapdragon 660 Octa Core 1.95 GHz Processor,4.4,"7,643 Reviews",AMOLED Display
355,3600 mAh Battery,16MP + 2MP | 25MP Front Camera,16.28 cm (6.41 inch) Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"OPPO K1 (Astral Blue, 64 GB)",14990,Qualcomm Snapdragon 660 Octa Core 1.95 GHz Processor,4.4,"7,643 Reviews",AMOLED Display
356,3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,14.73 cm (5.8 inch) Quad HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,"Samsung Galaxy S9 (Midnight Black, 64 GB)",24999,Exynos 9810 Processor,4.4,"2,331 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
357,5020 mAh Battery,48MP Rear Camera,16.51 cm (6.5 inch) Display,4 GB RAM | 64 GB ROM,"Redmi Note 9 (Green, 64 GB)",14999,1 Year Manufacturer Warranty,,,
358,4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO Reno3 Pro (Midnight Black, 128 GB)",27990,MediaTek Helio P95 Processor,4.4,216 Reviews,Ultra Steady Video 2.0 and Video Bokeh
359,5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 5 (Crystal Blue, 64 GB)",10999,Qualcomm Snapdragon 665 2 GHz Processor,4.4,"29,669 Reviews",Fingerprint
360,4085 mAh Battery,48MP +8MP+16MP | 16MP Dual Front Camera,16.94 cm (6.67 inch) Quad HD+ Display,8 GB RAM | 256 GB ROM,"OnePlus 7T Pro (Haze Blue, 256 GB)",45470,"Qualcomm® Snapdragon™ 855 Plus (Octa-core, 7nm, up to 2.96 GHz) , with Qualcomm AI Engine Processor",4.5,42 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
361,3000 mAh Battery,13MP Rear Camera,14.5 cm (5.71 inch) Display,3 GB RAM | 32 GB ROM,"Coolpad Cool 3 Plus (Ocean Blue, 32 GB)",7999,1 year from the manufacturer,3.7,2 Reviews,
362,4500 mAh Li-polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 8 Pro (Electric Blue, 128 GB)",18999,MediaTek Helio G90T Processor,4.4,704 Reviews,"1 Year Warranty on Phone, 6 Months Warranty on Accessories"
363,2500 mAh Battery,5MP Rear Camera,13.84 cm (5.45 inch) Display,2 GB RAM | 16 GB ROM,"Coolpad Mega 5C (Gold, 16 GB)",5490,1 Year,3.5,6 Reviews,
364,2600 mAh Lithium-ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) quarter HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy J2 Core (Blue, 16 GB)",7290,Qualcomm MSM8917 Processor,4.2,731 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
365,4030 mAh Battery,13MP Rear Camera,15.8 cm (6.22 inch) Display,3 GB RAM | 32 GB ROM,"Vivo Y91i (Black, 32 GB)",9948,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",4.3,206 Reviews,
366,3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Blue Ocean, 128 GB)",15490,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"4,727 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
367,4010 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Panasonic Eluga Ray 610 (Black, 32 GB)",6499,MediaTek Helio P22 Octa Core Processor,4.1,714 Reviews,Domestic
368,3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.46 cm (5.3 inch) Full HD+ Display,1 GB RAM | 16 GB ROM | Expandable Upto 512 GB,"Samsung M01 core (Blue, 16 GB)",6394,MediaTek | MT6739WW quad core  Processor,4.5,1 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
369,4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Redmi K20 (Glacier Blue, 128 GB)",21999,Qualcomm Snapdragon 730 Processor,4.5,"5,085 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
370,4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 512 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy S10 Lite (Prism White, 512 GB)",47999,Qualcomm Snapdragon 855 (SM8150) Processor,4.5,"2,616 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
371,4000 mAh Battery,13MP + 2MP | 5MP Dual Front Camera,15.75 cm (6.2 inch) HD+ Display,2 GB RAM | 32 GB ROM,"Nokia 2.3 (Cyan Green, 32 GB)",9476,MediaTek Helio A22 Processor,4.1,82 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
372,4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A51 (Prism Crush White, 128 GB)",25999,Exynos 9611 Processor,4.4,44 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
373,3750 mAh Battery,48MP + 2MP + 16MP | 32MP Front Camera,15.9 cm (6.26 inch) Display,6 GB RAM | 128 GB ROM,"Honor 20 (Midnight Black, 128 GB)",22999,HiSilicon Kirin 980 Processor,4.4,330 Reviews,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery, 3 Months for Adapter and Data Cable"
374,4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme XT (Pearl White, 64 GB)",16999,Qualcomm 712 Processor,4.5,"12,138 Reviews",FHD+ Super AMOLED Display
375,4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Realme XT (Pearl White, 128 GB)",19999,Qualcomm 712 Processor,4.5,"8,761 Reviews",FHD+ Super AMOLED Display
376,4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 7 Pro (Space Black, 64 GB)",12999,Qualcomm Snapdragon 675 Processor,4.4,"25,217 Reviews",Splash Proof - Protected by P2i
377,4030 mAh Battery,48MP + 8MP + 2MP | 32MP Front Camera,15.46 cm (6.088 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Mi A3 (Kind of Grey, 64 GB)",12999,Qualcomm Snapdragon 665 Processor,4.3,"2,994 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
378,5020 mAh Battery,64MP Rear Camera,16.94 cm (6.67 inch) Display,6 GB RAM | 64 GB ROM,"Redmi Note 9 Pro Max (Glacier White, 64 GB)",18990,1 Year Manufacturer Warranty,4.9,3 Reviews,
379,4200 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 5MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,8 GB RAM | 128 GB ROM,"Vivo X50 (Frost Blue, 128 GB)",34990,Qualcomm Snapdragon 730 Processor,4.4,24 Reviews,33W Vivo FlashCharge 2.0
380,4000 mAh Battery,13MP Rear Camera,14.48 cm (5.7 inch) Display,3 GB RAM | 32 GB ROM,"Micromax CANVAS 2 PLUS (jet black, 32 GB)",8189,1 year,3.8,94 Reviews,
381,6000 mAh Battery,48MP Rear Camera | 16MP Front Camera,16.26 cm (6.4 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M30s (Blue, 64 GB)",14082,Exynos 9611 Processor,4.3,299 Reviews,1 Year Manufacturer Warranty
382,4000 mAh Battery,48MP Rear Camera,16.0 cm (6.3 inch) Display,4 GB RAM | 64 GB ROM,"Redmi Note 8 (Cosmic Purple, 64 GB)",11540,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4,"1,243 Reviews",
383,4500 mAh Li-ion Battery,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Vivo V17 (Midnight Ocean Black, 128 GB)",24990,Qualcomm Snapdragon 675AIE Processor,4.5,680 Reviews,FHD+ E3 Super Amoled Display
384,5000 mAH Battery,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Realme 5 (Crystal Blue, 128 GB)",11999,Qualcomm Snapdragon 665 2 GHz Processor,4.4,"29,669 Reviews",Fingerprint
385,4000 mAh Lithium-ion Battery,13MP + 2MP | 5MP Front Camera,14.48 cm (5.7 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy M01 (Red, 32 GB)",9929,Qualcomm Snapdragon (SDM439) Octa Core Processor,4.2,434 Reviews,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
386,4500 mAh Lithium-ion Battery,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A71 (Prism Crush Silver, 128 GB)",33999,Qualcomm SM7150 Processor,4.4,206 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
387,4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Vivo S1 (Skyline Blue, 64 GB)",18990,Helio P65 (MT6768) Processor,4.4,176 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
388,3500 mAh Battery,16MP Rear Camera,15.9 cm (6.26 inch) Display,3 GB RAM | 64 GB ROM,"LG Q60 (Blue, 64 GB)",13289,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,2 Reviews,
389,4100 mAh Li-ion Battery,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.36 cm (6.44 inch) Full HD+ Display,8 GB RAM | 128 GB ROM,"Vivo V17Pro (Glacier Ice White, 128 GB)",29499,Qualcomm Snapdragon 675 AIE Processor,4.5,598 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
390,3340 mAh Yes Battery,24MP + 8MP + 2MP | 32MP Front Camera,15.62 cm (6.15 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Huawei P30 Lite (Peacock Blue, 128 GB)",19999,Kirin 710 Processor,4,0 Reviews,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
391,4000 mAh Lithium-ion Battery,25MP + 5MP + 8MP | 25MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A50 (Blue, 64 GB)",15499,Exynos 9610 Processor,4.3,"5,976 Reviews",Super AMOLED Display
392,4000 mAh Battery,13MP Rear Camera | 5MP Front Camera,15.9 cm (6.26 inch) Display,3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,"Nokia 3.2 (Steel, 32 GB)",10990,Qualcomm Snapdragon 429 Processor,4.1,91 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Excluding Battery
393,2050 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A23 (Phantom Black, 8 GB)",4049,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.,4.1,8 Reviews,
394,2050 mAh Battery,2MP Rear Camera,12.7 cm (5 inch) Display,1 GB RAM | 8 GB ROM,"Itel A23 (Champagne Gold, 8 GB)",4049,1 Year,4.1,8 Reviews,
395,2050 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A23 (Gradation Ice Blue, 8 GB)",4990,Cortex A53 architecture (Quad core) Processor,4.1,8 Reviews,100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.
396,2050 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A23 (Gradation Phantom Black, 8 GB)",4999,Cortex A53 architecture (Quad core) Processor,4.1,8 Reviews,100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.
397,4030 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Vivo Y93 (Nebula Purple, 32 GB)",12990,MediaTek Helio P22 Processor,4.4,285 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
398,4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO Reno3 Pro (Sky White, 128 GB)",27990,MediaTek Helio P95 Processor,4.4,216 Reviews,Ultra Steady Video 2.0 and Video Bokeh
399,4025 mAh Battery,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO Reno3 Pro (Auroral Blue, 128 GB)",27990,MediaTek Helio P95 Processor,4.4,216 Reviews,Ultra Steady Video 2.0 and Video Bokeh
400,4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Realme 3i (Diamond Black, 32 GB)",8499,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4.4,"25,616 Reviews",Triple Slots (Dual SIM + Memory Card)
